roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.21304934258971894,0.42289254495075773,0.058610882343990464,0.3054472301155329,cheb
1,Precentral_R,0.22261392271944455,0.4380356025482927,0.05200162875865187,0.287348851029362,cheb
2,Frontal_Sup_L,0.06517616686012064,0.46835065366966383,0.1798815546291215,0.28659162297844887,cheb
3,Frontal_Sup_R,0.09206381945737771,0.4380669758788177,0.1562847580228533,0.3135844399886472,cheb
4,Frontal_Sup_Orb_L,0.03048993886581489,0.44447871137942585,0.22996462801737444,0.2950667267931359,cheb
5,Frontal_Sup_Orb_R,0.16752676692392146,0.44037195667624474,0.07818943022617272,0.31391184138400213,cheb
6,Frontal_Mid_L,0.14736057365579264,0.4639646341758115,0.10050825588405132,0.2881665285676718,cheb
7,Frontal_Mid_R,0.21954799177391188,0.42007576674222946,0.039013829614434926,0.3213624076119491,cheb
8,Frontal_Mid_Orb_L,0.09010657668113708,0.4342856359268938,0.16886931205434458,0.3067384713462421,cheb
9,Frontal_Mid_Orb_R,0.23096815842602933,0.42739846983126234,0.03027766410793577,0.31135570630431175,cheb
10,Frontal_Inf_Oper_L,0.24283159098454885,0.4038898151900087,0.01587192022374698,0.3374066746660641,cheb
11,Frontal_Inf_Oper_R,0.26446811615356375,0.38373698932783945,0.013083672683153833,0.33871123088257654,cheb
12,Frontal_Inf_Tri_L,0.1924706638923713,0.41866073491317884,0.05362040176987648,0.3352481967636517,cheb
13,Frontal_Inf_Tri_R,0.23363704527063028,0.4127328449061939,0.028367232531309128,0.3252628759614059,cheb
14,Frontal_Inf_Orb_L,0.13642451912164688,0.4637826015906675,0.10008483885654382,0.2997080348432064,cheb
15,Frontal_Inf_Orb_R,0.14766231392111098,0.4626271634229592,0.0965087041258812,0.29320181986050947,cheb
16,Rolandic_Oper_L,0.24873233267239162,0.4308908549802644,0.024559010618499348,0.2958177969391857,cheb
17,Rolandic_Oper_R,0.27061725381229607,0.4118191163454737,0.017151964296187674,0.3004116655460426,cheb
18,Supp_Motor_Area_L,0.1880728229880333,0.43828978336283136,0.08602819112794739,0.28760920464992523,cheb
