roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.5670103092783505,1.0,0.4948453608247423,0.9381443298969072,cheb
1,Precentral_R,0.6597938144329897,1.0,0.4536082474226804,0.8865979381443299,cheb
2,Frontal_Sup_L,0.6701030927835051,1.0,0.4020618556701031,0.9278350515463918,cheb
3,Frontal_Sup_R,0.6597938144329897,1.0,0.4948453608247423,0.845360824742268,cheb
4,Frontal_Sup_Orb_L,0.36082474226804123,1.0,0.7835051546391752,0.8556701030927835,cheb
5,Frontal_Sup_Orb_R,0.4948453608247423,1.0,0.7319587628865979,0.7731958762886598,cheb
6,Frontal_Mid_L,0.865979381443299,1.0,0.2268041237113402,0.9072164948453608,cheb
7,Frontal_Mid_R,0.6288659793814433,1.0,0.44329896907216493,0.9278350515463918,cheb
8,Frontal_Mid_Orb_L,0.7835051546391752,1.0,0.28865979381443296,0.9278350515463918,cheb
9,Frontal_Mid_Orb_R,0.6082474226804123,1.0,0.4742268041237113,0.9175257731958762,cheb
10,Frontal_Inf_Oper_L,0.31958762886597936,1.0,0.7010309278350515,0.979381443298969,cheb
11,Frontal_Inf_Oper_R,0.4329896907216495,1.0,0.5773195876288659,0.9896907216494846,cheb
12,Frontal_Inf_Tri_L,0.29896907216494845,1.0,0.711340206185567,0.9896907216494846,cheb
13,Frontal_Inf_Tri_R,0.2268041237113402,1.0,0.7835051546391752,0.9896907216494846,cheb
14,Frontal_Inf_Orb_L,0.5360824742268041,1.0,0.5051546391752577,0.9587628865979382,cheb
15,Frontal_Inf_Orb_R,0.6082474226804123,1.0,0.4536082474226804,0.9381443298969072,cheb
16,Rolandic_Oper_L,0.3917525773195876,1.0,0.7216494845360825,0.8865979381443299,cheb
17,Rolandic_Oper_R,0.4536082474226804,1.0,0.7010309278350515,0.845360824742268,cheb
18,Supp_Motor_Area_L,0.5154639175257731,1.0,0.6391752577319587,0.845360824742268,cheb
19,Supp_Motor_Area_R,0.5463917525773195,1.0,0.5567010309278351,0.8969072164948454,cheb
20,Olfactory_L,0.18556701030927836,1.0,0.9278350515463918,0.8865979381443299,cheb
21,Olfactory_R,0.20618556701030927,1.0,0.9278350515463918,0.865979381443299,cheb
22,Frontal_Sup_Medial_L,0.3402061855670103,1.0,0.711340206185567,0.9484536082474226,cheb
23,Frontal_Sup_Medial_R,0.23711340206185566,1.0,0.8144329896907216,0.9484536082474226,cheb
24,Frontal_Mid_Orb_L,0.18556701030927836,1.0,0.979381443298969,0.8350515463917526,cheb
25,Frontal_Mid_Orb_R,0.3402061855670103,1.0,0.8144329896907216,0.845360824742268,cheb
26,Rectus_L,0.1958762886597938,1.0,0.8969072164948454,0.9072164948453608,cheb
27,Rectus_R,0.2268041237113402,1.0,0.9072164948453608,0.865979381443299,cheb
28,Insula_L,0.31958762886597936,1.0,0.7319587628865979,0.9484536082474226,cheb
29,Insula_R,0.29896907216494845,1.0,0.8041237113402062,0.8969072164948454,cheb
30,Cingulum_Ant_L,0.32989690721649484,1.0,0.8350515463917526,0.8350515463917526,cheb
31,Cingulum_Ant_R,0.1958762886597938,1.0,0.9072164948453608,0.8969072164948454,cheb
32,Cingulum_Mid_L,0.31958762886597936,1.0,0.9072164948453608,0.7731958762886598,cheb
33,Cingulum_Mid_R,0.4639175257731959,1.0,0.845360824742268,0.6907216494845361,cheb
34,Cingulum_Post_L,0.23711340206185566,1.0,0.9278350515463918,0.8350515463917526,cheb
35,Cingulum_Post_R,0.26804123711340205,1.0,0.9278350515463918,0.8041237113402062,cheb
36,Hippocampus_L,0.041237113402061855,1.0,0.979381443298969,0.979381443298969,cheb
37,Hippocampus_R,0.20618556701030927,1.0,0.9484536082474226,0.845360824742268,cheb
38,ParaHippocampal_L,0.1134020618556701,1.0,0.8969072164948454,0.9896907216494846,cheb
39,ParaHippocampal_R,0.030927835051546393,1.0,0.9690721649484536,1.0,cheb
40,Amygdala_L,0.010309278350515464,1.0,0.9896907216494846,1.0,cheb
41,Amygdala_R,0.020618556701030927,1.0,1.0,0.979381443298969,cheb
42,Calcarine_L,0.21649484536082475,1.0,0.8865979381443299,0.8969072164948454,cheb
43,Calcarine_R,0.3711340206185567,1.0,0.7525773195876289,0.8762886597938144,cheb
44,Cuneus_L,0.32989690721649484,1.0,0.845360824742268,0.8247422680412371,cheb
45,Cuneus_R,0.3917525773195876,1.0,0.7731958762886598,0.8350515463917526,cheb
46,Lingual_L,0.18556701030927836,1.0,0.865979381443299,0.9484536082474226,cheb
47,Lingual_R,0.18556701030927836,1.0,0.8865979381443299,0.9278350515463918,cheb
48,Occipital_Sup_L,0.41237113402061853,1.0,0.7319587628865979,0.8556701030927835,cheb
