roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.7467532467532467,0.7207792207792207,0.538961038961039,0.9935064935064936,gcn
1,Precentral_R,0.5584415584415584,0.8441558441558441,0.5974025974025974,1.0,gcn
2,Frontal_Sup_L,0.6623376623376623,0.9285714285714286,0.461038961038961,0.948051948051948,gcn
3,Frontal_Sup_R,0.5714285714285714,0.9155844155844156,0.525974025974026,0.987012987012987,gcn
4,Frontal_Sup_Orb_L,0.36363636363636365,0.7857142857142857,0.8571428571428571,0.9935064935064936,gcn
5,Frontal_Sup_Orb_R,0.6038961038961039,0.7987012987012987,0.5974025974025974,1.0,gcn
6,Frontal_Mid_L,0.8831168831168831,0.7987012987012987,0.42857142857142855,0.8896103896103896,gcn
7,Frontal_Mid_R,0.7012987012987013,0.8506493506493507,0.5064935064935064,0.9415584415584416,gcn
8,Frontal_Mid_Orb_L,0.6818181818181818,0.538961038961039,0.8181818181818182,0.961038961038961,gcn
9,Frontal_Mid_Orb_R,0.7727272727272727,0.6688311688311688,0.5714285714285714,0.987012987012987,gcn
10,Frontal_Inf_Oper_L,0.8506493506493507,0.7142857142857143,0.44155844155844154,0.9935064935064936,gcn
11,Frontal_Inf_Oper_R,0.8441558441558441,0.7272727272727273,0.5714285714285714,0.8571428571428571,gcn
12,Frontal_Inf_Tri_L,0.8766233766233766,0.6753246753246753,0.44805194805194803,1.0,gcn
13,Frontal_Inf_Tri_R,0.7987012987012987,0.8051948051948052,0.4090909090909091,0.987012987012987,gcn
14,Frontal_Inf_Orb_L,0.8636363636363636,0.7207792207792207,0.42857142857142855,0.987012987012987,gcn
15,Frontal_Inf_Orb_R,0.9025974025974026,0.7207792207792207,0.3961038961038961,0.9805194805194806,gcn
16,Rolandic_Oper_L,0.3961038961038961,0.8701298701298701,0.7337662337662337,1.0,gcn
17,Rolandic_Oper_R,0.38961038961038963,0.7857142857142857,0.8441558441558441,0.9805194805194806,gcn
18,Supp_Motor_Area_L,0.5064935064935064,0.7207792207792207,0.7727272727272727,1.0,gcn
19,Supp_Motor_Area_R,0.551948051948052,0.7207792207792207,0.7272727272727273,1.0,gcn
20,Olfactory_L,0.12987012987012986,0.8961038961038961,0.974025974025974,1.0,gcn
21,Olfactory_R,0.22727272727272727,0.8311688311688312,0.9415584415584416,1.0,gcn
22,Frontal_Sup_Medial_L,0.487012987012987,0.9285714285714286,0.5974025974025974,0.987012987012987,gcn
23,Frontal_Sup_Medial_R,0.37012987012987014,0.9415584415584416,0.6883116883116883,1.0,gcn
24,Frontal_Mid_Orb_L,0.23376623376623376,0.8246753246753247,0.948051948051948,0.9935064935064936,gcn
25,Frontal_Mid_Orb_R,0.3181818181818182,0.7532467532467533,0.9285714285714286,1.0,gcn
26,Rectus_L,0.18831168831168832,0.9025974025974026,0.9155844155844156,0.9935064935064936,gcn
27,Rectus_R,0.3116883116883117,0.7987012987012987,0.8896103896103896,1.0,gcn
28,Insula_L,0.3116883116883117,0.7532467532467533,0.935064935064935,1.0,gcn
29,Insula_R,0.33766233766233766,0.7662337662337663,0.8961038961038961,1.0,gcn
30,Cingulum_Ant_L,0.4090909090909091,0.7987012987012987,0.7922077922077922,1.0,gcn
31,Cingulum_Ant_R,0.3116883116883117,0.8311688311688312,0.8701298701298701,0.987012987012987,gcn
32,Cingulum_Mid_L,0.16883116883116883,0.8376623376623377,0.9935064935064936,1.0,gcn
33,Cingulum_Mid_R,0.15584415584415584,0.8441558441558441,1.0,1.0,gt
34,Cingulum_Post_L,0.05844155844155844,0.974025974025974,1.0,0.9675324675324676,gt
35,Cingulum_Post_R,0.05194805194805195,0.9675324675324676,0.9935064935064936,0.987012987012987,gt
36,Hippocampus_L,0.06493506493506493,0.948051948051948,0.9935064935064936,0.9935064935064936,gt
37,Hippocampus_R,0.16233766233766234,0.9090909090909091,0.948051948051948,0.9805194805194806,gcn
38,ParaHippocampal_L,0.12987012987012986,0.961038961038961,0.9090909090909091,1.0,gcn
39,ParaHippocampal_R,0.17532467532467533,0.935064935064935,0.8896103896103896,1.0,gcn
40,Amygdala_L,0.05844155844155844,0.961038961038961,0.987012987012987,0.9935064935064936,gcn
41,Amygdala_R,0.13636363636363635,0.922077922077922,0.948051948051948,0.9935064935064936,gcn
42,Calcarine_L,0.03896103896103896,1.0,0.961038961038961,1.0,cheb
43,Calcarine_R,0.07792207792207792,0.987012987012987,0.935064935064935,1.0,gcn
44,Cuneus_L,0.08441558441558442,0.9935064935064936,0.9285714285714286,0.9935064935064936,cheb
45,Cuneus_R,0.11688311688311688,0.9805194805194806,0.9155844155844156,0.987012987012987,gcn
46,Lingual_L,0.09740259740259741,0.9805194805194806,0.922077922077922,1.0,gcn
47,Lingual_R,0.11038961038961038,0.987012987012987,0.9025974025974026,1.0,gcn
48,Occipital_Sup_L,0.22077922077922077,0.9545454545454546,0.8376623376623377,0.987012987012987,gcn
49,Occipital_Sup_R,0.36363636363636365,0.9675324675324676,0.7077922077922078,0.961038961038961,cheb
50,Occipital_Mid_L,0.3961038961038961,0.987012987012987,0.6558441558441559,0.961038961038961,cheb
51,Occipital_Mid_R,0.36363636363636365,0.987012987012987,0.6688311688311688,0.9805194805194806,cheb
52,Occipital_Inf_L,0.37662337662337664,0.9545454545454546,0.6688311688311688,1.0,gcn
53,Occipital_Inf_R,0.35064935064935066,0.9090909090909091,0.7662337662337663,0.974025974025974,gcn
54,Fusiform_L,0.37662337662337664,0.974025974025974,0.6493506493506493,1.0,gcn
55,Fusiform_R,0.4090909090909091,0.974025974025974,0.6168831168831169,1.0,gcn
56,Postcentral_L,0.45454545454545453,0.9415584415584416,0.6038961038961039,1.0,gcn
57,Postcentral_R,0.5064935064935064,0.974025974025974,0.5194805194805194,1.0,gcn
58,Parietal_Sup_L,0.6298701298701299,0.987012987012987,0.5454545454545454,0.8376623376623377,cheb
59,Parietal_Sup_R,0.525974025974026,0.987012987012987,0.6103896103896104,0.8766233766233766,cheb
60,Parietal_Inf_L,0.8051948051948052,0.8246753246753247,0.38311688311688313,0.987012987012987,gcn
61,Parietal_Inf_R,0.6168831168831169,0.9155844155844156,0.5,0.9675324675324676,gcn
62,SupraMarginal_L,0.6688311688311688,0.6363636363636364,0.7272727272727273,0.9675324675324676,gcn
63,SupraMarginal_R,0.6168831168831169,0.7402597402597403,0.6948051948051948,0.948051948051948,gcn
64,Angular_L,0.4805194805194805,0.9025974025974026,0.6688311688311688,0.948051948051948,gcn
65,Angular_R,0.45454545454545453,0.974025974025974,0.6623376623376623,0.9090909090909091,cheb
66,Precuneus_L,0.03896103896103896,1.0,0.9675324675324676,0.9935064935064936,cheb
67,Precuneus_R,0.09740259740259741,0.987012987012987,0.9155844155844156,1.0,gcn
68,Paracentral_Lobule_L,0.4090909090909091,0.9025974025974026,0.6948051948051948,0.9935064935064936,gcn
69,Paracentral_Lobule_R,0.3246753246753247,0.948051948051948,0.7402597402597403,0.987012987012987,gcn
70,Caudate_L,0.06493506493506493,1.0,0.9545454545454546,0.9805194805194806,cheb
71,Caudate_R,0.05194805194805195,0.9935064935064936,0.961038961038961,0.9935064935064936,cheb
72,Putamen_L,0.14285714285714285,0.9090909090909091,0.948051948051948,1.0,gcn
73,Putamen_R,0.21428571428571427,0.8766233766233766,0.922077922077922,0.987012987012987,gcn
74,Pallidum_L,0.09740259740259741,0.9545454545454546,0.9545454545454546,0.9935064935064936,gcn
75,Pallidum_R,0.18181818181818182,0.9155844155844156,0.9090909090909091,0.9935064935064936,gcn
76,Thalamus_L,0.05844155844155844,0.9415584415584416,1.0,1.0,gt
77,Thalamus_R,0.025974025974025976,0.9805194805194806,0.9935064935064936,1.0,gcn
78,Heschl_L,0.43506493506493504,0.8441558441558441,0.7207792207792207,1.0,gcn
79,Heschl_R,0.4675324675324675,0.8701298701298701,0.6623376623376623,1.0,gcn
80,Temporal_Sup_L,0.6038961038961039,0.7922077922077922,0.6038961038961039,1.0,gcn
81,Temporal_Sup_R,0.5909090909090909,0.7792207792207793,0.6298701298701299,1.0,gcn
82,Temporal_Pole_Sup_L,0.4805194805194805,0.5909090909090909,0.9285714285714286,1.0,gcn
83,Temporal_Pole_Sup_R,0.5194805194805194,0.6168831168831169,0.8636363636363636,1.0,gcn
84,Temporal_Mid_L,0.7467532467532467,0.9415584415584416,0.3246753246753247,0.987012987012987,gcn
85,Temporal_Mid_R,0.8376623376623377,0.9805194805194806,0.2597402597402597,0.922077922077922,cheb
86,Temporal_Pole_Mid_L,0.2727272727272727,0.8831168831168831,0.8441558441558441,1.0,gcn
87,Temporal_Pole_Mid_R,0.2792207792207792,0.8896103896103896,0.8441558441558441,0.987012987012987,gcn
88,Temporal_Inf_L,0.44805194805194803,0.987012987012987,0.5844155844155844,0.9805194805194806,cheb
89,Temporal_Inf_R,0.6038961038961039,0.9805194805194806,0.44805194805194803,0.9675324675324676,cheb
90,Cerebelum_Crus1_L,0.4805194805194805,0.987012987012987,0.5584415584415584,0.974025974025974,cheb
91,Cerebelum_Crus1_R,0.6623376623376623,0.974025974025974,0.461038961038961,0.9025974025974026,cheb
92,Cerebelum_Crus2_L,0.4155844155844156,0.9415584415584416,0.6948051948051948,0.948051948051948,gcn
93,Cerebelum_Crus2_R,0.525974025974026,0.8701298701298701,0.6363636363636364,0.9675324675324676,gcn
94,Cerebelum_3_L,0.6493506493506493,0.9415584415584416,0.42207792207792205,0.987012987012987,gcn
95,Cerebelum_3_R,0.5974025974025974,0.9675324675324676,0.4675324675324675,0.9675324675324676,cheb
96,Cerebelum_4_5_L,0.3051948051948052,0.987012987012987,0.7077922077922078,1.0,gcn
97,Cerebelum_4_5_R,0.4805194805194805,0.974025974025974,0.5454545454545454,1.0,gcn
98,Cerebelum_6_L,0.45454545454545453,0.987012987012987,0.5584415584415584,1.0,gcn
99,Cerebelum_6_R,0.5909090909090909,0.9675324675324676,0.44155844155844154,1.0,gcn
100,Cerebelum_7b_L,0.4090909090909091,0.9675324675324676,0.6298701298701299,0.9935064935064936,gcn
101,Cerebelum_7b_R,0.6038961038961039,0.8181818181818182,0.5974025974025974,0.9805194805194806,gcn
102,Cerebelum_8_L,0.2597402597402597,0.9935064935064936,0.7467532467532467,1.0,gcn
103,Cerebelum_8_R,0.38961038961038963,0.948051948051948,0.6623376623376623,1.0,gcn
104,Cerebelum_9_L,0.12337662337662338,0.987012987012987,0.8896103896103896,1.0,gcn
105,Cerebelum_9_R,0.14935064935064934,0.974025974025974,0.8766233766233766,1.0,gcn
106,Cerebelum_10_L,0.2987012987012987,0.9935064935064936,0.7207792207792207,0.987012987012987,cheb
107,Cerebelum_10_R,0.34415584415584416,1.0,0.6623376623376623,0.9935064935064936,cheb
108,Vermis_1_2,0.7077922077922078,0.948051948051948,0.35714285714285715,0.987012987012987,gcn
109,Vermis_3,0.34415584415584416,0.9675324675324676,0.7532467532467533,0.935064935064935,cheb
110,Vermis_4_5,0.14935064935064934,0.9675324675324676,0.9415584415584416,0.9415584415584416,cheb
111,Vermis_6,0.23376623376623376,0.9935064935064936,0.7792207792207793,0.9935064935064936,cheb
112,Vermis_7,0.4090909090909091,0.9805194805194806,0.6428571428571429,0.9675324675324676,cheb
113,Vermis_8,0.35064935064935066,0.987012987012987,0.6623376623376623,1.0,gcn
114,Vermis_9,0.3116883116883117,0.974025974025974,0.7207792207792207,0.9935064935064936,gcn
115,Vermis_10,0.3181818181818182,0.9675324675324676,0.7272727272727273,0.987012987012987,gcn
