roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.1543610692024231,0.36896724519985064,0.11018352476613862,0.36648816242814064,cheb
1,Precentral_R,0.16663832164236478,0.37279533807720455,0.12627912419182913,0.3342872267322881,cheb
2,Frontal_Sup_L,0.25246903938906534,0.3617009360875402,0.07427678949066571,0.3115532360970974,cheb
3,Frontal_Sup_R,0.21034052861588343,0.38121046285544125,0.14380487161023275,0.2646441268069403,cheb
4,Frontal_Sup_Orb_L,0.1256332756685359,0.36241528604711803,0.19566261449030467,0.3162888229957649,cheb
5,Frontal_Sup_Orb_R,0.16703909821808338,0.3842693061700889,0.18860399590006896,0.26008759226117817,cheb
6,Frontal_Mid_L,0.2952856980264187,0.3588889954345567,0.04455783111708505,0.3012674759541239,cheb
7,Frontal_Mid_R,0.22007232851215772,0.38011594648872105,0.1216894845877375,0.27812224307230543,cheb
8,Frontal_Mid_Orb_L,0.28582610189914703,0.35913090833595823,0.05470015960080283,0.30034283282501356,cheb
9,Frontal_Mid_Orb_R,0.21596370876899787,0.3847326466015407,0.11217906884849072,0.28712456833039013,cheb
10,Frontal_Inf_Oper_L,0.09214707783290318,0.37600975962621824,0.16750051294054305,0.36434265066470417,cheb
11,Frontal_Inf_Oper_R,0.13034560424940927,0.37330222502350807,0.16094837843307427,0.3354037877704416,cheb
12,Frontal_Inf_Tri_L,0.12519228697887488,0.3703802302479744,0.17129760501640184,0.3331298716366291,cheb
13,Frontal_Inf_Tri_R,0.09296661748417787,0.3752268978527614,0.18147913100464003,0.35032734647393227,cheb
14,Frontal_Inf_Orb_L,0.19181092748684542,0.3657560518809727,0.109498441485422,0.33293458233986584,cheb
15,Frontal_Inf_Orb_R,0.19825645403138228,0.36722550647599356,0.12315536157361098,0.31136268377304077,cheb
16,Rolandic_Oper_L,0.12125542892941407,0.3730579236788409,0.16567995718547276,0.3400066899401801,cheb
17,Rolandic_Oper_R,0.09779829132769789,0.3751569182745048,0.18303187085049494,0.3440129230065005,cheb
18,Supp_Motor_Area_L,0.11946177189903599,0.36318582349589895,0.16988313810101577,0.347469261182206,cheb
19,Supp_Motor_Area_R,0.15106334670313767,0.36509607838732855,0.16316737261201655,0.32067319431475233,cheb
20,Olfactory_L,0.08421630252684865,0.3713172147316592,0.2617363634386233,0.28273011637585505,cheb
21,Olfactory_R,0.06123675512416022,0.37121155698384556,0.25649502873420715,0.31105666181870867,cheb
22,Frontal_Sup_Medial_L,0.18455585331789084,0.3606935755482742,0.13327719563884394,0.3214733808168343,cheb
23,Frontal_Sup_Medial_R,0.10932474157639913,0.36851983570626806,0.1945253921938794,0.32763002812862396,cheb
24,Frontal_Mid_Orb_L,0.09041447724614825,0.3676243429737432,0.237976092046925,0.3039850874670914,cheb
25,Frontal_Mid_Orb_R,0.16553799621760845,0.37005094066262245,0.191130915922778,0.27328014533434597,cheb
26,Rectus_L,0.06886248955769199,0.36712718435696196,0.2256398911454848,0.33837043227893965,cheb
27,Rectus_R,0.10214914754033089,0.37051069896136013,0.22604520938226155,0.3012949451804161,cheb
28,Insula_L,0.09236573002168111,0.376338783119406,0.19820723735860415,0.33308824577501844,cheb
29,Insula_R,0.07234085617320878,0.3802323756473405,0.21431149781814643,0.3331152748848711,cheb
30,Cingulum_Ant_L,0.16286030837467738,0.36897906235286165,0.2190405082489763,0.2491201138389962,cheb
31,Cingulum_Ant_R,0.1024959816464356,0.3613158091902733,0.25558506484542576,0.28060314272131237,cheb
32,Cingulum_Mid_L,0.09372042332376752,0.3694567435554096,0.2652094577039991,0.27161337222371784,cheb
33,Cingulum_Mid_R,0.09468634320156914,0.37534249520727564,0.2680209220520088,0.26195024645754267,cheb
34,Cingulum_Post_L,0.08765222478125777,0.3831086733511516,0.2408383938350848,0.288400709895151,cheb
35,Cingulum_Post_R,0.07815180878554072,0.386905669101647,0.251476038513439,0.2834664886551244,cheb
36,Hippocampus_L,0.010716624025787626,0.34859264003379004,0.26167821218924864,0.3790125170988696,gcn
37,Hippocampus_R,0.015590014734438487,0.3549733396087374,0.26799862219819,0.36143802957875387,gcn
38,ParaHippocampal_L,0.029923887391175543,0.35040216041462763,0.22753829775112017,0.3921356536448002,gcn
39,ParaHippocampal_R,0.009061367117932864,0.3510380195719855,0.23795860872736999,0.40194200564708027,gcn
40,Amygdala_L,0.0,0.34813315102032255,0.2581611571035215,0.3937056916100638,gcn
41,Amygdala_R,0.0,0.3572498049054827,0.25850668443100794,0.3842435021485601,gcn
42,Calcarine_L,0.05831723048218659,0.39213196880051066,0.18662842363119125,0.3629223757556507,cheb
43,Calcarine_R,0.08654985523649625,0.38758519504751476,0.16110059432685375,0.3647643524621214,cheb
