roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.21511898087520226,0.3352999673559775,0.19431732594966888,0.25526373877244835,cheb
1,Precentral_R,0.22131765054331887,0.3433181158467835,0.1931252464944241,0.24223900162706188,cheb
2,Frontal_Sup_L,0.17503996008361866,0.3955274095722273,0.19889317413950278,0.2305394673074772,cheb
3,Frontal_Sup_R,0.1920163829147426,0.3563048062371273,0.20083394490815457,0.2508448766532287,cheb
4,Frontal_Sup_Orb_L,0.17902637910998725,0.3687097323096655,0.20933570532627355,0.24292819240903543,cheb
5,Frontal_Sup_Orb_R,0.19999694220380845,0.35472283410091027,0.18595112441411984,0.2593291121370652,cheb
6,Frontal_Mid_L,0.19519770729775524,0.37681957514457454,0.19252643144987766,0.23545629915848276,cheb
7,Frontal_Mid_R,0.21012040583136815,0.3444633429346521,0.18799994077557833,0.25741632253515956,cheb
8,Frontal_Mid_Orb_L,0.19144140135229024,0.3542543893156488,0.20931055265314438,0.2449936670999901,cheb
9,Frontal_Mid_Orb_R,0.2118249339800255,0.3484230152532166,0.18746102489287558,0.252291037755854,cheb
10,Frontal_Inf_Oper_L,0.2145886792271745,0.32431114401692657,0.1846413969798805,0.27645879672243706,cheb
11,Frontal_Inf_Oper_R,0.22724319244521896,0.31195879771428947,0.18738777545932073,0.27341024480224435,cheb
12,Frontal_Inf_Tri_L,0.20298844868061588,0.34175744808577246,0.18343286274694928,0.2718212511025223,cheb
13,Frontal_Inf_Tri_R,0.21262971053715624,0.34148813579596726,0.18511671626489926,0.2607654459725798,cheb
14,Frontal_Inf_Orb_L,0.1827950679204043,0.38892857019418203,0.1880396277296777,0.24023674516116872,cheb
15,Frontal_Inf_Orb_R,0.1931748549435653,0.37837184624734266,0.18964577247114742,0.23880753885297215,cheb
16,Rolandic_Oper_L,0.22247660598334143,0.34200918577075784,0.18719561135067658,0.2483186095563415,cheb
17,Rolandic_Oper_R,0.23237680151961207,0.3209313529184441,0.19051704044435538,0.25617482021353605,cheb
18,Supp_Motor_Area_L,0.21218892250185697,0.34514636132452226,0.19853028567398295,0.24413444199203665,cheb
19,Supp_Motor_Area_R,0.21909205333080167,0.34138469953163,0.2010516547689251,0.23847160356886246,cheb
20,Olfactory_L,0.1825260331038556,0.34310773638338826,0.19954988321447684,0.274816361030722,cheb
21,Olfactory_R,0.1830360492070516,0.341414001642489,0.19602580972356734,0.27952415647070394,cheb
22,Frontal_Sup_Medial_L,0.17015812278183456,0.40919559005818334,0.19258959484256172,0.22805670478375129,cheb
23,Frontal_Sup_Medial_R,0.1756514010865704,0.38303257632099724,0.19576534745739957,0.24555068497174706,cheb
24,Frontal_Mid_Orb_L,0.1747784761626736,0.3719535898538976,0.20458495237079322,0.24868299067020416,cheb
25,Frontal_Mid_Orb_R,0.17666239802743874,0.3634432236743129,0.20503631769831665,0.2548580734558355,cheb
26,Rectus_L,0.17737065216684653,0.3631627212942036,0.20689720597142489,0.25256943186513736,cheb
27,Rectus_R,0.179525181456329,0.3533911755661559,0.20225612536754484,0.26482753153719935,cheb
28,Insula_L,0.21603801340059517,0.33152661506646597,0.1835306310186199,0.2689047505458196,cheb
29,Insula_R,0.2213335875786987,0.3352632045356277,0.18681750022897534,0.2565857168116601,cheb
30,Cingulum_Ant_L,0.17924490015880734,0.3891686588720559,0.1885309531992557,0.24305549517176508,cheb
31,Cingulum_Ant_R,0.187717265260765,0.38522476737016165,0.18363251483518314,0.24342546558458042,cheb
32,Cingulum_Mid_L,0.19938727667908263,0.360323522605148,0.1869928034302456,0.2532964134527967,cheb
33,Cingulum_Mid_R,0.20374624119474996,0.3648023954014373,0.18173393032519647,0.24971744807717067,cheb
34,Cingulum_Post_L,0.1916939670743506,0.39714104735773376,0.1805997804489011,0.23056521622184056,cheb
35,Cingulum_Post_R,0.19673189335788777,0.39231857248381075,0.17842932863562716,0.23252021750203924,cheb
36,Hippocampus_L,0.18612420724497902,0.39506710588542465,0.1788846189095304,0.23992407916028516,cheb
