roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.2287563739978161,0.40947744250297546,0.042757509449093616,0.3190086737428744,cheb
1,Precentral_R,0.2516703699360189,0.4158604123543218,0.033428838572551293,0.2990403763719441,cheb
2,Frontal_Sup_L,0.038398682149415164,0.48249646130296375,0.2051407384503748,0.27396411963344847,cheb
3,Frontal_Sup_R,0.08824430974488406,0.4378320018655246,0.16807949251120852,0.3058441901944347,cheb
4,Frontal_Sup_Orb_L,0.035891450711132325,0.44934785519678566,0.22149257254354732,0.2932681187833707,cheb
5,Frontal_Sup_Orb_R,0.18936720198577212,0.42921375429507386,0.06258269069121056,0.31883635195260196,cheb
6,Frontal_Mid_L,0.13785630403105745,0.45864094348297907,0.11790374459065113,0.2855990068199708,cheb
7,Frontal_Mid_R,0.22209792346069493,0.42422285430210155,0.04040973979173247,0.31326948167736995,cheb
8,Frontal_Mid_Orb_L,0.04914591330842873,0.4352302668020897,0.21744619140919952,0.29817763109182577,cheb
9,Frontal_Mid_Orb_R,0.22071095809494098,0.42775512663359494,0.04241065634894617,0.30912325078064634,cheb
10,Frontal_Inf_Oper_L,0.24347949842202296,0.3928313046386561,0.024301035348902045,0.339388156060091,cheb
11,Frontal_Inf_Oper_R,0.2648227130322112,0.3830333969642207,0.017438296343862396,0.33470559304522485,cheb
12,Frontal_Inf_Tri_L,0.2054728923999157,0.41584612321607844,0.048844015475400945,0.32983696614344094,cheb
13,Frontal_Inf_Tri_R,0.22159332958693356,0.42061315953117057,0.041750067288113625,0.31604344958497077,cheb
14,Frontal_Inf_Orb_L,0.07997039851454116,0.47456207963609204,0.15895983392430335,0.2865076823947356,cheb
15,Frontal_Inf_Orb_R,0.13553618463044315,0.45824091274713735,0.11634743628428154,0.2898754714076052,cheb
16,Rolandic_Oper_L,0.2556672607807769,0.4138888661394414,0.024937294961250935,0.3055065747388859,cheb
17,Rolandic_Oper_R,0.27979796832984255,0.38702309746103186,0.01248132752389023,0.3206976051490331,cheb
18,Supp_Motor_Area_L,0.2008567750453949,0.42074761624188767,0.07439499970563908,0.3040006034767505,cheb
19,Supp_Motor_Area_R,0.2237725115006732,0.41842696746600044,0.06396637887684341,0.2938341392376988,cheb
20,Olfactory_L,0.07186085154715273,0.41462848389271606,0.17675730785758226,0.3367533562416883,cheb
21,Olfactory_R,0.07467216637331187,0.40952236166934375,0.17041656451741444,0.34538890651820864,cheb
22,Frontal_Sup_Medial_L,0.03590435527034642,0.4970265654558988,0.19867482827496283,0.26839424623656516,cheb
