roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.14285714285714285,1.0,1.0,0.8571428571428571,cheb
1,Precentral_R,0.13636363636363635,1.0,1.0,0.8636363636363636,cheb
2,Frontal_Sup_L,0.5584415584415584,1.0,0.5454545454545454,0.8961038961038961,cheb
3,Frontal_Sup_R,0.7922077922077922,1.0,0.2792207792207792,0.9285714285714286,cheb
4,Frontal_Sup_Orb_L,0.09740259740259741,1.0,0.922077922077922,0.9805194805194806,cheb
5,Frontal_Sup_Orb_R,0.8961038961038961,1.0,0.35064935064935066,0.7532467532467533,cheb
6,Frontal_Mid_L,0.5454545454545454,1.0,0.4805194805194805,0.974025974025974,cheb
7,Frontal_Mid_R,0.7402597402597403,1.0,0.34415584415584416,0.9155844155844156,cheb
8,Frontal_Mid_Orb_L,0.18181818181818182,1.0,0.8441558441558441,0.974025974025974,cheb
9,Frontal_Mid_Orb_R,0.8701298701298701,1.0,0.4090909090909091,0.7207792207792207,cheb
10,Frontal_Inf_Oper_L,0.948051948051948,1.0,0.5909090909090909,0.461038961038961,cheb
11,Frontal_Inf_Oper_R,0.15584415584415584,1.0,0.8506493506493507,0.9935064935064936,cheb
12,Frontal_Inf_Tri_L,0.961038961038961,1.0,0.4675324675324675,0.5714285714285714,cheb
13,Frontal_Inf_Tri_R,0.9025974025974026,1.0,0.4805194805194805,0.6168831168831169,cheb
14,Frontal_Inf_Orb_L,0.8311688311688312,1.0,0.7272727272727273,0.44155844155844154,cheb
15,Frontal_Inf_Orb_R,0.7597402597402597,1.0,0.551948051948052,0.6883116883116883,cheb
16,Rolandic_Oper_L,0.6038961038961039,1.0,0.974025974025974,0.42207792207792205,cheb
17,Rolandic_Oper_R,0.14935064935064934,1.0,0.8831168831168831,0.9675324675324676,cheb
18,Supp_Motor_Area_L,0.11038961038961038,1.0,1.0,0.8896103896103896,cheb
19,Supp_Motor_Area_R,0.1038961038961039,1.0,0.9935064935064936,0.9025974025974026,cheb
20,Olfactory_L,0.14935064935064934,1.0,0.9090909090909091,0.9415584415584416,cheb
21,Olfactory_R,0.13636363636363635,1.0,0.8831168831168831,0.9805194805194806,cheb
22,Frontal_Sup_Medial_L,0.7792207792207793,1.0,0.461038961038961,0.7597402597402597,cheb
23,Frontal_Sup_Medial_R,0.961038961038961,1.0,0.2922077922077922,0.7467532467532467,cheb
24,Frontal_Mid_Orb_L,0.09090909090909091,1.0,0.948051948051948,0.961038961038961,cheb
25,Frontal_Mid_Orb_R,0.1038961038961039,1.0,0.9090909090909091,0.987012987012987,cheb
26,Rectus_L,0.05194805194805195,1.0,0.961038961038961,0.987012987012987,cheb
27,Rectus_R,0.09090909090909091,1.0,0.922077922077922,0.987012987012987,cheb
28,Insula_L,0.42207792207792205,1.0,0.6948051948051948,0.8831168831168831,cheb
29,Insula_R,0.42857142857142855,1.0,0.7207792207792207,0.8506493506493507,cheb
30,Cingulum_Ant_L,0.6298701298701299,1.0,0.564935064935065,0.8051948051948052,cheb
31,Cingulum_Ant_R,0.44805194805194803,1.0,0.5584415584415584,0.9935064935064936,cheb
32,Cingulum_Mid_L,0.1038961038961039,1.0,0.935064935064935,0.961038961038961,cheb
33,Cingulum_Mid_R,0.06493506493506493,1.0,0.9545454545454546,0.9805194805194806,cheb
34,Cingulum_Post_L,0.461038961038961,1.0,0.7857142857142857,0.7532467532467533,cheb
35,Cingulum_Post_R,0.525974025974026,1.0,0.7662337662337663,0.7077922077922078,cheb
36,Hippocampus_L,0.577922077922078,1.0,0.6363636363636364,0.7857142857142857,cheb
37,Hippocampus_R,0.564935064935065,1.0,0.7337662337662337,0.7012987012987013,cheb
38,ParaHippocampal_L,0.2532467532467532,1.0,0.8896103896103896,0.8571428571428571,cheb
39,ParaHippocampal_R,0.2792207792207792,1.0,0.8246753246753247,0.8961038961038961,cheb
40,Amygdala_L,0.37662337662337664,1.0,0.7532467532467533,0.8701298701298701,cheb
41,Amygdala_R,0.19480519480519481,1.0,0.8961038961038961,0.9090909090909091,cheb
42,Calcarine_L,0.23376623376623376,1.0,0.7792207792207793,0.987012987012987,cheb
43,Calcarine_R,0.18181818181818182,1.0,0.8246753246753247,0.9935064935064936,cheb
44,Cuneus_L,0.21428571428571427,1.0,0.7857142857142857,1.0,cheb
45,Cuneus_R,0.21428571428571427,1.0,0.7857142857142857,1.0,cheb
46,Lingual_L,0.16233766233766234,1.0,0.8636363636363636,0.974025974025974,cheb
47,Lingual_R,0.16883116883116883,1.0,0.8441558441558441,0.987012987012987,cheb
48,Occipital_Sup_L,0.14285714285714285,1.0,0.8701298701298701,0.987012987012987,cheb
49,Occipital_Sup_R,0.07142857142857142,1.0,0.9285714285714286,1.0,cheb
50,Occipital_Mid_L,0.025974025974025976,1.0,0.9805194805194806,0.9935064935064936,cheb
51,Occipital_Mid_R,0.045454545454545456,1.0,0.9545454545454546,1.0,cheb
52,Occipital_Inf_L,0.006493506493506494,1.0,0.9935064935064936,1.0,cheb
53,Occipital_Inf_R,0.0,1.0,1.0,1.0,cheb
54,Fusiform_L,0.12337662337662338,1.0,0.8961038961038961,0.9805194805194806,cheb
55,Fusiform_R,0.07792207792207792,1.0,0.935064935064935,0.987012987012987,cheb
56,Postcentral_L,0.07142857142857142,1.0,1.0,0.9285714285714286,cheb
57,Postcentral_R,0.05844155844155844,1.0,1.0,0.9415584415584416,cheb
58,Parietal_Sup_L,0.012987012987012988,1.0,0.987012987012987,1.0,cheb
59,Parietal_Sup_R,0.012987012987012988,1.0,0.987012987012987,1.0,cheb
60,Parietal_Inf_L,0.5909090909090909,1.0,0.6363636363636364,0.7727272727272727,cheb
61,Parietal_Inf_R,0.5194805194805194,1.0,0.7012987012987013,0.7792207792207793,cheb
62,SupraMarginal_L,0.07792207792207792,1.0,0.9285714285714286,0.9935064935064936,cheb
63,SupraMarginal_R,0.11038961038961038,1.0,0.8896103896103896,1.0,cheb
64,Angular_L,0.35714285714285715,1.0,0.7792207792207793,0.8636363636363636,cheb
65,Angular_R,0.35714285714285715,1.0,0.7857142857142857,0.8571428571428571,cheb
66,Precuneus_L,0.7077922077922078,1.0,0.6428571428571429,0.6493506493506493,cheb
67,Precuneus_R,0.7012987012987013,1.0,0.6363636363636364,0.6623376623376623,cheb
68,Paracentral_Lobule_L,0.11688311688311688,1.0,1.0,0.8831168831168831,cheb
69,Paracentral_Lobule_R,0.12337662337662338,1.0,1.0,0.8766233766233766,cheb
70,Caudate_L,0.6688311688311688,1.0,0.36363636363636365,0.9675324675324676,cheb
71,Caudate_R,0.564935064935065,1.0,0.45454545454545453,0.9805194805194806,cheb
72,Putamen_L,0.36363636363636365,1.0,0.6493506493506493,0.987012987012987,cheb
73,Putamen_R,0.2532467532467532,1.0,0.7727272727272727,0.974025974025974,cheb
74,Pallidum_L,0.474025974025974,1.0,0.538961038961039,0.987012987012987,cheb
75,Pallidum_R,0.24675324675324675,1.0,0.7727272727272727,0.9805194805194806,cheb
76,Thalamus_L,0.5,1.0,0.6233766233766234,0.8766233766233766,cheb
77,Thalamus_R,0.38311688311688313,1.0,0.7467532467532467,0.8701298701298701,cheb
78,Heschl_L,0.577922077922078,1.0,0.9935064935064936,0.42857142857142855,cheb
79,Heschl_R,0.5909090909090909,1.0,0.987012987012987,0.42207792207792205,cheb
80,Temporal_Sup_L,0.4935064935064935,1.0,0.987012987012987,0.5194805194805194,cheb
81,Temporal_Sup_R,0.5584415584415584,1.0,0.987012987012987,0.45454545454545453,cheb
82,Temporal_Pole_Sup_L,0.42857142857142855,1.0,0.7987012987012987,0.7727272727272727,cheb
83,Temporal_Pole_Sup_R,0.24025974025974026,1.0,0.8376623376623377,0.922077922077922,cheb
84,Temporal_Mid_L,0.564935064935065,1.0,0.8701298701298701,0.564935064935065,cheb
85,Temporal_Mid_R,0.4805194805194805,1.0,0.8896103896103896,0.6298701298701299,cheb
86,Temporal_Pole_Mid_L,0.33116883116883117,1.0,0.8246753246753247,0.8441558441558441,cheb
87,Temporal_Pole_Mid_R,0.18181818181818182,1.0,0.8961038961038961,0.922077922077922,cheb
88,Temporal_Inf_L,0.12337662337662338,1.0,0.974025974025974,0.9025974025974026,cheb
