roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
93,Cerebelum_Crus2_R,0.19642857142857142,0.8035714285714286,1.0,1.0,gt
94,Cerebelum_3_L,0.07142857142857142,0.9464285714285714,1.0,0.9821428571428571,gt
95,Cerebelum_3_R,0.14285714285714285,0.8571428571428571,1.0,1.0,gt
96,Cerebelum_4_5_L,0.017857142857142856,0.9821428571428571,1.0,1.0,gt
97,Cerebelum_4_5_R,0.017857142857142856,0.9821428571428571,1.0,1.0,gt
98,Cerebelum_6_L,0.017857142857142856,0.9821428571428571,1.0,1.0,gt
99,Cerebelum_6_R,0.08928571428571429,0.9107142857142857,1.0,1.0,gt
100,Cerebelum_7b_L,0.19642857142857142,0.8035714285714286,1.0,1.0,gt
101,Cerebelum_7b_R,0.26785714285714285,0.7321428571428571,1.0,1.0,gt
102,Cerebelum_8_L,0.10714285714285714,0.8928571428571429,1.0,1.0,gt
103,Cerebelum_8_R,0.14285714285714285,0.8571428571428571,1.0,1.0,gt
104,Cerebelum_9_L,0.30357142857142855,0.6964285714285714,1.0,1.0,gt
105,Cerebelum_9_R,0.17857142857142858,0.8214285714285714,1.0,1.0,gt
106,Cerebelum_10_L,0.26785714285714285,0.7321428571428571,1.0,1.0,gt
107,Cerebelum_10_R,0.08928571428571429,0.9107142857142857,1.0,1.0,gt
108,Vermis_1_2,0.21428571428571427,0.8035714285714286,1.0,0.9821428571428571,gt
109,Vermis_3,0.08928571428571429,0.9107142857142857,1.0,1.0,gt
110,Vermis_4_5,0.07142857142857142,0.9285714285714286,1.0,1.0,gt
111,Vermis_6,0.10714285714285714,0.8928571428571429,1.0,1.0,gt
112,Vermis_7,0.125,0.875,1.0,1.0,gt
113,Vermis_8,0.017857142857142856,0.9821428571428571,1.0,1.0,gt
114,Vermis_9,0.03571428571428571,0.9642857142857143,1.0,1.0,gt
115,Vermis_10,0.5,0.5178571428571429,1.0,0.9821428571428571,gt
